PIN,Lat,Long
396189,20.593684,78.96288
396190,20.593684,78.96288
396191,20.370056,73.0641396
396192,20.593684,78.96288
396193,20.3272327,72.9814877
396194,20.593684,78.96288
396195,20.3279096,72.9017603
396208,20.593684,78.96288
396209,20.593684,78.96288
396210,20.4346424,72.8456399
396213,20.593684,78.96288
396214,20.593684,78.96288
396215,20.4036375,72.8810859
396218,20.593684,78.96288
396219,20.593684,78.96288
396220,20.38735,72.8338234
396229,20.593684,78.96288
396230,20.1486768,73.1585626
396233,20.593684,78.96288
396234,20.593684,78.96288
396235,20.2326515,72.9578676
396238,20.593684,78.96288
396239,20.593684,78.96288
396240,20.1912276,73.0051055
396308,20.593684,78.96288
396309,20.593684,78.96288
396310,20.7813598,72.9106202
396319,20.593684,78.96288
396320,20.593684,78.96288
396321,20.7586509,73.1998604
396323,20.593684,78.96288
396324,20.593684,78.96288
396325,20.7523806,73.0228173
396348,20.593684,78.96288
396349,20.593684,78.96288
396350,20.8808697,72.9814877
396358,20.593684,78.96288
396359,20.593684,78.96288
396360,20.8371213,73.0051055
396368,20.593684,78.96288
396369,20.593684,78.96288
396370,20.8271483,72.9637728
396374,20.593684,78.96288
396375,20.7002574,72.9637728
396379,20.593684,78.96288
396380,20.7909692,73.0051055
396383,20.593684,78.96288
396384,20.593684,78.96288
396385,20.7069964,72.9165266
396401,20.593684,78.96288
396402,20.593684,78.96288
396403,20.8854793,72.8574558
396404,20.593684,78.96288
396405,20.593684,78.96288
396406,20.8533061,72.8810859
396407,20.593684,78.96288
396408,20.593684,78.96288
396409,20.8009254,73.0464309
396410,20.593684,78.96288
396411,20.593684,78.96288
396412,20.9485775,72.7983705
396414,20.593684,78.96288
396415,21.0144828,72.9342451
396416,20.593684,78.96288
396417,20.593684,78.96288
396418,20.9959145,73.0346244
396420,20.593684,78.96288
396421,20.9455733,72.8810859
396423,20.593684,78.96288
396424,20.9518578,72.9563912
396425,20.593684,78.96288
396426,20.593684,78.96288
396427,20.956471,72.9873924
396429,20.593684,78.96288
396430,20.8419134,73.052334
396431,20.593684,78.96288
396432,20.593684,78.96288
396433,20.9023869,73.0228173
396435,20.593684,78.96288
396436,20.99199,72.827915
396438,20.593684,78.96288
396439,20.908082,72.8249607
396440,20.9279567,72.8220064
396444,20.593684,78.96288
396445,20.945263,72.9342451
396449,20.593684,78.96288
396450,20.9173456,72.886993
396459,20.593684,78.96288
396460,20.7995964,72.8633635
396462,20.593684,78.96288
396463,20.9206495,72.9755829
396465,20.593684,78.96288
396466,20.9187276,73.0700421
396467,20.593684,78.96288
396468,20.593684,78.96288
396469,20.962494,73.0464309
396471,20.593684,78.96288
396472,20.8529767,72.9342451
396473,20.593684,78.96288
396474,20.593684,78.96288
396475,21.0141663,72.9873924
396509,20.593684,78.96288
396510,20.8324234,73.2735875
396519,20.593684,78.96288
396520,20.593684,78.96288
396521,20.7519762,73.0759446
396529,20.593684,78.96288
396530,20.8236063,73.0995528
396539,20.593684,78.96288
396540,20.7204726,73.1644628
396559,20.593684,78.96288
396560,20.83074,73.1703628
396569,20.593684,78.96288
396570,20.8161559,73.226405
396578,20.593684,78.96288
396579,20.593684,78.96288
396580,20.7213532,73.3472901
396589,20.593684,78.96288
396590,20.847261,73.3354993
400001,18.9385352,72.836334
400002,18.948367,72.825936
400003,18.9531926,72.8353005
400004,18.9579877,72.8214399
400005,18.9103689,72.8197581
400006,18.9540855,72.8004477
400007,18.9618411,72.8133825
400008,18.9671396,72.8286571
400009,18.9582963,72.838941
400010,18.9701884,72.8459619
400011,18.9810451,72.8267579
400012,18.9995407,72.8397089
400013,18.9981729,72.8274691
400014,19.0147962,72.8454534
400015,18.9960872,72.8528356
400016,19.0389455,72.8420546
400017,19.0455916,72.8537063
400018,18.9985145,72.8173545
400019,19.0269012,72.8553773
400020,18.9351176,72.8264378
400021,18.9255728,72.8242221
400022,19.0425604,72.8638089
400023,20.593684,78.96288
400024,19.0610917,72.8791602
400025,19.0158306,72.8293921
400026,18.970642,72.809483
400027,18.9793266,72.8382547
400028,19.0217224,72.837479
400029,19.0796703,72.867897
400030,19.0121697,72.8218627
400031,19.0132891,72.8548981
400032,18.9290052,72.8301306
400033,18.9856333,72.8441629
400034,18.9724162,72.8148177
400035,18.9416894,72.7935692
400036,18.9625236,72.8050184
400037,19.0257475,72.8696944
400040,20.593684,78.96288
400041,20.593684,78.96288
400042,19.1338168,72.9383964
400043,19.063262,72.9258389
400047,19.1245578,72.8422443
400048,20.593684,78.96288
400049,19.1047153,72.826827
400050,19.0551695,72.8299518
400051,19.05961,72.8552983
400052,19.071708,72.8341038
400053,19.1121049,72.861073
400054,19.0820116,72.8344691
400055,19.0803885,72.8468571
400056,19.1044973,72.8395011
400057,19.1007377,72.8484952
400058,19.1227346,72.8302013
400059,19.1118641,72.8790282
400060,19.1367927,72.8579095
400061,19.1426559,72.8053441
400062,19.1593396,72.8426858
400063,19.1648109,72.8532715
400064,19.1872294,72.8407473
400065,19.1555762,72.8849595
400066,19.2313448,72.8635299
400067,19.2072366,72.8348221
400068,19.2590954,72.8338234
400069,19.117753,72.8737017
400070,19.0741059,72.8804183
400071,19.0521122,72.900668
400072,19.1018031,72.8903525
400073,20.593684,78.96288
400074,19.0289954,72.8881464
400075,19.0799164,72.9174358
400076,19.1239285,72.9094407
400077,19.0778737,72.9055627
400078,19.1570343,72.9327444
400079,19.1025427,72.9254307
400080,19.1720804,72.948255
400081,19.1660696,72.9645628
400082,19.1741116,72.937198
400083,19.1166191,72.9374227
400084,19.0975711,72.903237
400085,19.043802,72.9120968
400086,19.0893148,72.9078057
400087,19.1390933,72.8955963
400088,19.0482616,72.9288426
400089,19.0685355,72.9003209
400090,19.1629437,72.8353005
400091,19.2340372,72.8399487
400092,19.2326877,72.7983705
400093,19.1282743,72.8677092
400094,19.0358823,72.9246521
400095,19.1888023,72.8197043
400096,19.1266574,72.8766554
400097,19.1838631,72.8584321
400098,19.0717612,72.8615426
400099,19.0929272,72.8653768
400101,19.2058593,72.86612
400102,19.1418961,72.834424
400103,19.2450152,72.8454092
400104,19.1630445,72.8392995
400601,19.2010502,72.9785353
400602,19.1900019,72.9682017
400603,19.1834148,72.9781047
400604,19.1982404,72.9490094
400605,19.1943854,72.9992013
400606,19.2108683,72.9608202
400607,19.2392834,72.9873924
400608,19.2184129,72.994773
400609,20.593684,78.96288
400610,19.2309525,72.9517281
400611,20.593684,78.96288
400612,19.1799265,73.0287209
400613,20.593684,78.96288
400614,19.0283389,73.0375761
400615,19.271548,72.9637728
400701,19.1264801,73.0110096
400702,18.8742618,72.9578676
400703,19.0793547,72.9992013
400704,18.896512,72.9194798
400705,19.0574665,73.0110096
400706,19.0344647,73.0110096
400707,18.882777,72.9873924
400708,19.1598726,72.9992013
400709,19.0997617,73.0021534
400710,19.1045894,73.0228173
401101,19.2999134,72.8397317
401102,19.5633551,72.827915
401103,19.8913183,72.7688226
401104,19.2725854,72.8807167
401105,19.3053477,72.8663173
401106,19.2901753,72.7983705
401107,19.2762702,72.8929
401201,19.3695262,72.7865518
401202,19.3729595,72.8220064
401203,19.4166761,72.7983705
401204,19.4624786,73.0346244
401205,20.593684,78.96288
401206,19.5062667,73.0110096
401207,19.346796,72.819052
401208,19.373482,72.886993
401209,19.4054486,72.8308692
401301,19.4603852,72.7747325
401302,19.4612447,72.7540473
401303,19.4344289,72.9224329
401304,19.4106433,72.7658676
401305,19.4546257,72.8338234
401401,19.6381193,72.7688226
401402,19.6513093,72.7274495
401403,19.8028306,72.9224329
401404,19.7014587,72.827915
401405,19.7160047,72.7126718
401501,19.7992312,72.7688226
401502,19.8358807,72.6742455
401503,19.9009393,72.6919814
401504,19.8008908,72.7274495
401505,20.593684,78.96288
401506,19.8529124,72.7008489
401601,19.9493369,72.7156274
401602,19.973084,72.7806422
401603,19.9479444,73.2293542
401604,19.9407392,73.3944466
401605,19.8085605,73.0995528
401606,20.0839825,72.9696779
401607,19.8892481,72.9814877
401608,19.9554563,72.7481369
401609,19.9186315,72.9873924
401610,20.0642735,72.886993
401701,20.1164378,72.7747325
401702,20.0942132,72.7540473
401703,20.0779017,72.7924612
402101,18.0731843,73.2411506
402102,18.0992835,73.3413948
402103,18.1358154,73.3001233
402104,18.2381172,73.28833
402105,18.1648632,73.111356
402106,18.5699777,73.1467619
402107,18.7413038,73.1349605
402108,18.6718335,73.0051055
402109,18.4360689,73.0641396
402110,18.0355047,73.0759446
402111,18.2566726,73.111356
402112,18.3028066,73.2411506
402113,18.1042046,73.0110096
402114,17.995899,73.0818468
402115,18.0606579,73.3590802
402116,18.4154191,73.1526623
402117,18.19424,73.2470486
402119,20.593684,78.96288
402120,18.3739784,73.3944466
402121,20.593684,78.96288
402122,18.1858643,73.2175571
402123,20.593684,78.96288
402124,20.593684,78.96288
402125,18.5270653,73.1172573
402126,18.5083951,73.1644628
402201,18.7297501,72.886993
402202,18.5045016,72.9342451
402203,18.5569694,73.0051055
402204,18.6193147,72.9342451
402206,20.593684,78.96288
402207,18.6847509,72.8663173
402208,18.6967865,72.8722249
402209,18.7111944,72.9342451
402301,18.0063613,73.3944466
402302,18.06466,73.5358541
402303,17.9727605,73.5358541
402304,18.4029986,73.2057595
402305,18.2277071,73.4298073
402306,18.1502382,73.5947459
402307,17.9040831,73.4062342
402308,18.4031894,73.3354993
402309,18.1096625,73.4592701
402401,18.3481601,72.9814877
402402,18.2604912,72.9637728
402403,18.2126295,73.0051055
402404,18.1260731,72.9992013
403001,15.4874659,73.8242621
403002,15.4673667,73.8213213
403003,15.4813449,73.8136013
403004,15.459061,73.8051458
403005,15.4671522,73.8374954
403006,15.4909727,73.8713099
403101,15.5355529,73.859549
403102,15.5220046,73.8683697
403103,15.3274325,74.0417628
403104,15.4551301,73.9242251
403105,15.4951492,74.1592278
403106,15.3514901,74.0211989
403107,15.5198189,73.9536163
403108,15.4516436,73.8771901
403109,15.5058089,73.8036752
403110,15.4944686,73.9183464
403113,20.593684,78.96288
403114,15.5311527,73.800734
403115,15.4603393,73.9947563
403201,15.4536094,73.8463172
403202,15.465188,73.8492576
403203,15.5565252,73.8360251
403204,15.3376215,73.9095279
403206,15.4568842,73.8330844
403401,15.3921558,73.9947563
403402,15.438969,73.8977693
403403,15.539936,73.9183464
403404,15.4297621,73.9653715
403405,20.593684,78.96288
403406,15.4041676,74.1592278
403408,20.593684,78.96288
403409,15.3781267,74.0358876
403410,15.3305287,74.2414092
403501,15.5359759,73.8272029
403502,15.6378739,73.859549
403503,15.6597872,73.9242251
403504,15.5915404,73.9242251
403505,15.6054872,74.1122506
403506,15.5651393,74.1827119
403507,15.5993424,73.800734
403508,15.5932711,73.8713099
403509,15.5844315,73.7536695
403510,15.5731049,73.7919103
403511,15.5538795,73.800734
403512,15.7191864,73.8066163
403513,15.6772393,73.8536683
403514,20.593684,78.96288
403515,15.514966,73.7742616
403516,15.5512277,73.7654367
403517,15.6282062,73.8066163
403520,20.593684,78.96288
403521,15.5084466,73.8389657
403522,20.593684,78.96288
403523,15.5600431,73.8830701
403524,15.7059031,73.706594
403525,20.593684,78.96288
403526,15.6120672,73.8566087
403527,15.6735839,73.7301331
403528,20.593684,78.96288
403529,15.5784194,73.977126
403530,15.5320242,74.0417628
403601,15.2803466,73.9800645
403602,15.2934647,73.9653715
403603,20.593684,78.96288
403604,20.593684,78.96288
403701,15.1838752,73.9800645
403702,15.0058949,74.1474846
403703,15.1352919,74.0535126
403704,15.1487452,74.2414092
403705,15.1945753,74.0887576
403706,15.2888155,74.1357407
403707,15.2480579,73.9653715
403708,15.2908831,73.9301037
403709,15.2820027,74.0417628
403710,15.3904766,73.8948295
403711,15.3948582,73.8389657
403712,15.3533536,73.8918897
403713,15.3249415,73.9301037
403714,15.2426883,74.0476378
403715,15.2008953,73.9800645
403716,15.256832,73.9301037
403717,15.1987584,73.9506774
403718,15.3449937,73.9712488
403719,15.3270548,73.9976946
403720,15.3065373,73.9888797
403721,15.231513,73.9330429
403722,15.3581417,73.9183464
403723,15.1572833,73.9653715
403724,15.2214518,73.9506774
403725,15.2262151,73.977126
403726,15.3773822,73.8713099
403728,14.9450396,74.0887576
403729,15.2528228,73.9918181
403730,20.593684,78.96288
403731,15.181313,73.9447994
403801,15.3815395,73.8316141
403802,15.3966057,73.8242621
403803,15.3990057,73.7992634
403804,15.4083928,73.7919103
403805,20.593684,78.96288
403806,15.37215,73.8389657
410101,19.0644191,73.3944466
410102,18.9896637,73.2706389
410201,18.9262208,73.3944466
410202,18.8589387,73.28833
410203,18.7794744,73.3001233
410204,18.8026562,73.364975
410205,18.5954383,73.3001233
410206,19.000914,73.2057595
410207,18.8918885,73.1467619
410208,19.0737598,73.1231585
410209,19.0218215,73.0907
410210,19.0630231,73.0700421
410215,20.593684,78.96288
410216,18.958995,73.1880618
410217,20.593684,78.96288
410218,19.0318314,73.1054544
410220,18.8502478,73.1939612
410221,18.9461064,73.111356
410222,18.8921469,73.2116584
410301,18.7597681,73.3679223
410302,18.7702398,73.3723433
410401,18.7337342,73.4298073
410402,18.7221023,73.364975
410403,18.7624466,73.3973936
410404,20.593684,78.96288
410405,18.7966241,73.4887288
410406,18.6752759,73.5476338
410501,18.750621,73.8771901
410502,19.2414397,73.8183804
410503,19.0085473,73.9242251
410504,19.0777093,74.0535126
410505,18.968552,73.6065223
410506,18.6857875,73.6653939
410507,18.7716705,73.7242486
410508,18.9096682,74.1122506
410509,19.1363583,73.6771662
410510,18.8783616,74.018261
410511,19.1879861,73.9301037
410512,18.9308907,73.959494
410513,18.9267678,73.8477874
410514,20.593684,78.96288
410515,19.0777942,73.9242251
410516,19.0651757,73.7830861
411001,18.5296029,73.8760153
411002,18.512489,73.8611812
411003,18.5638741,73.8515312
411004,18.515729,73.8348683
411005,18.5293345,73.8528475
411006,18.5527212,73.8896445
411007,18.5541728,73.8196158
411008,18.5378802,73.8048243
411009,18.4865807,73.8501103
411010,20.593684,78.96288
411011,18.5234814,73.8638613
411012,18.580678,73.8286733
411013,18.5092075,73.9119303
411014,18.5574028,73.9283005
411015,18.5817759,73.8824002
411016,18.5289843,73.8299107
411017,18.6103179,73.7889689
411018,18.6354307,73.8124984
411019,18.6574421,73.800734
411020,18.562309,73.8337947
411021,18.5282286,73.7778077
411022,18.4986371,73.9074389
411023,18.4617027,73.7360175
411024,18.4452538,73.7871664
411025,18.3716602,73.7595532
411026,18.6374972,73.8360251
411027,18.5883095,73.800734
411028,18.5149325,73.9261587
411030,18.510216,73.8467105
411031,18.5924336,73.8477874
411032,18.5930989,73.921781
411033,18.6187304,73.7536695
411034,18.6055495,73.8330844
411035,18.6527474,73.7801447
411036,18.5332622,73.9370923
411037,18.4807627,73.8724301
411038,18.5165691,73.8036752
411039,18.6248966,73.8566087
411040,18.492095,73.9001776
411041,18.4601666,73.8114873
411042,18.5030775,73.8660738
411043,18.4648188,73.8483773
411044,18.6658525,73.7654367
411045,18.5642382,73.7769432
411046,18.4028691,73.8536683
411047,18.6184468,73.9477384
411048,18.4645115,73.8872252
411050,20.593684,78.96288
411051,18.4777968,73.8213213
411052,18.485132,73.8110947
411056,20.593684,78.96288
411057,18.5925785,73.7183639
411058,18.4961554,73.800734
411059,20.593684,78.96288
411060,18.4665083,73.9168397
411061,18.5882884,73.8169099
411062,18.6962184,73.7830861
411066,18.4565918,73.8299462
411067,18.5525267,73.8093301
411068,20.593684,78.96288
412101,18.6742528,73.7301331
412102,18.131442,74.1827119
412103,18.1029067,74.3939339
412104,18.3935322,74.1474846
412105,18.6604545,73.900709
412106,18.855437,73.6300729
412107,18.3907023,73.5829689
412108,18.5915382,73.5122928
412109,18.7491371,73.762495
412110,18.5133239,74.0652616
412111,18.5117391,73.6790056
412112,18.3928195,73.4769458
412114,18.6831112,73.7977928
412115,18.537122,73.6771662
412201,18.4651914,74.0417628
412202,18.4897806,74.1944529
412203,18.5056718,74.3822058
412204,18.3171216,74.3352858
412205,18.2392449,73.959494
412206,18.0850298,73.77132
412207,18.5780463,74.1474846
412208,18.6743817,74.1944529
412209,18.7391462,74.2766186
412210,18.6943829,74.4291135
412211,18.5980272,74.3822058
412212,18.302814,73.6300729
412213,18.2230692,73.77132
412214,18.5102839,74.3000878
412215,18.0853598,73.6418473
412216,18.6622262,74.0535126
412217,20.593684,78.96288
412218,18.8590838,74.1944529
412219,18.4211781,74.4760088
412220,18.783319,74.2531465
412301,18.3313777,73.959494
412302,20.593684,78.96288
412303,18.301316,74.1474846
412304,18.2248651,74.3352858
412305,18.2130812,74.1944529
412306,18.1287391,74.2883536
412307,18.4999637,73.977126
412308,18.4360741,73.9712488
412310,20.593684,78.96288
412311,18.2347398,74.0417628
412312,18.1393341,74.0711359
412401,19.1313101,73.9418603
412402,18.9959677,73.7830861
412403,18.7881039,74.0417628
412404,18.9456254,73.7360175
412405,18.9738751,73.9888797
412406,18.9695688,74.0711359
412407,20.593684,78.96288
412408,19.0463199,73.8301437
412409,19.3003231,73.959494
412410,19.1006208,74.1827119
412411,19.1678852,74.1592278
412412,19.2247228,74.018261
412801,18.1326271,73.9242251
412802,18.0675699,73.9712488
412803,17.9970593,73.8183804
412804,17.916313,73.8830701
412805,17.9208262,73.800734
412806,17.8470939,73.6771662
413001,17.6730444,75.9071272
413002,17.7513547,75.9695465
413003,17.6590032,75.9129349
413004,17.6475104,75.8940592
413005,17.6748607,75.95213
413006,17.6480279,75.9811564
413007,17.6556895,75.9071272
413008,17.5132478,75.8766333
413101,17.8962281,74.9793243
413102,18.1519403,74.5697617
413103,17.9548711,74.9910112
413104,18.1671568,74.7571147
413105,18.320138,74.7922202
413106,18.1433773,75.0377502
413107,17.8445538,74.9091853
413108,17.9097694,75.0786357
413109,17.9575396,74.7337069
413110,18.1759589,74.4408385
